Date,Open,High,Low,Close,Adj Close,Volume
2013-08-08,28.563999,29.096001,28.470301,28.921499,28.921499,6253809
2013-08-09,29.074699,29.330099,28.853399,29.070499,29.070499,6297357
2013-08-12,29.147100,29.300301,28.721399,29.198200,29.198200,5590337
2013-08-13,29.368401,29.402500,28.878901,29.100300,29.100300,5609675
2013-08-14,28.955500,29.083200,28.529900,28.900200,28.900200,6689016
2013-08-15,28.798100,29.023600,28.419300,28.738501,28.738501,4678732
2013-08-16,28.606501,29.159800,28.398001,29.079000,29.079000,6778093
2013-08-19,28.985300,29.138599,28.687401,28.772499,28.772499,4391042
2013-08-20,28.517099,28.534201,27.929800,28.291599,28.291599,6347176
2013-08-21,28.197901,28.338400,27.836100,27.980900,27.980900,5766981
2013-08-22,27.942499,28.798100,27.840401,28.551201,28.551201,6451474
2013-08-23,28.593800,29.027901,28.368200,28.917200,28.917200,4986781
2013-08-26,29.044901,29.044901,28.678900,28.849100,28.849100,2187875
2013-08-27,28.636299,28.806601,27.601999,27.870199,27.870199,8817755
2013-08-28,27.610500,27.942499,27.342400,27.802099,27.802099,5386269
2013-08-29,27.934000,27.938299,27.380699,27.691401,27.691401,5125651
2013-08-30,28.176600,28.346901,27.887199,27.887199,27.887199,9453409
2013-09-02,28.372400,28.827900,28.346901,28.431999,28.431999,5315134
2013-09-03,28.653299,28.891701,28.236200,28.338400,28.338400,5946319
2013-09-04,28.380899,28.657600,28.070200,28.521400,28.521400,3961282
2013-09-05,28.546900,28.789499,28.274500,28.666100,28.666100,4008925
2013-09-06,28.517099,28.976801,28.359699,28.827900,28.827900,5405952
2013-09-09,28.900200,29.113001,28.734200,28.883200,28.883200,3982604
2013-09-10,29.198200,29.768499,29.155600,29.602501,29.602501,9031584
2013-09-11,29.623800,29.981300,29.581200,29.891899,29.891899,6493274
2013-09-12,29.964300,30.164301,29.683399,29.815300,29.815300,5437528
2013-09-13,29.636499,29.785500,29.283300,29.700399,29.700399,4469336
2013-09-16,30.108999,30.219700,29.840900,29.904699,29.904699,5629222
2013-09-17,30.355900,30.364401,29.972799,30.232401,30.232401,7605183
2013-09-18,30.347300,30.462299,30.011101,30.279200,30.279200,5285472
2013-09-19,30.773001,30.866600,30.564400,30.730400,30.730400,8757461
2013-09-20,30.615499,30.845301,29.930201,30.100500,30.100500,15659640
2013-09-23,30.304800,30.504801,29.853600,29.998301,29.998301,5920356
2013-09-24,29.981300,30.364401,29.615299,30.185600,30.185600,6545396
2013-09-25,30.130301,30.372900,29.155600,29.415199,29.415199,12031423
2013-09-26,29.513100,29.555700,28.853399,29.245001,29.245001,7527239
2013-09-27,29.325800,29.355600,28.942801,29.066200,29.066200,4923266
2013-09-30,28.687401,28.934299,28.453300,28.891701,28.891701,5324334
2013-10-01,28.947001,29.453501,28.947001,29.368401,29.368401,5692477
2013-10-02,29.278999,29.670601,29.096001,29.376900,29.376900,5331718
2013-10-04,29.623800,29.666300,29.198200,29.496099,29.496099,6602098
2013-10-07,29.232201,29.232201,28.870399,29.015100,29.015100,6185847
2013-10-08,29.015100,29.125799,28.806601,28.866199,28.866199,4508312
2013-10-09,28.857599,29.393900,28.695900,28.921499,28.921499,5351107
2013-10-10,29.155600,29.909000,28.998100,29.794001,29.794001,9611251
2013-10-11,29.819599,30.389900,29.811100,30.189899,30.189899,8345898
2013-10-14,29.917500,30.475000,29.853600,30.389900,30.389900,4685533
2013-10-15,30.611200,30.900700,30.441000,30.798500,30.798500,8040581
2013-10-16,30.713400,31.207100,30.560200,31.113501,31.113501,7199789
2013-10-17,31.079399,31.334801,30.585699,31.283701,31.283701,9655673
2013-10-18,31.449699,31.666800,31.296499,31.573200,31.573200,13063848
2013-10-21,31.466700,31.466700,30.875099,31.105000,31.105000,6274554
2013-10-22,31.096500,31.534800,30.764500,31.198601,31.198601,5909148
2013-10-23,30.892200,31.028400,30.304800,30.517599,30.517599,6540998
2013-10-24,30.526100,30.921900,30.526100,30.713400,30.713400,4688324
2013-10-25,30.602699,30.790001,30.462299,30.717600,30.717600,4488898
2013-10-28,30.721901,30.764500,30.355900,30.560200,30.560200,4864821
2013-10-29,29.606800,31.100700,29.559900,30.824100,30.824100,12958882
2013-10-30,30.687901,30.943199,30.245199,30.304800,30.304800,8393436
2013-10-31,30.219700,30.773001,30.121799,30.330299,30.330299,8019975
2013-11-01,30.321800,30.419701,29.981300,30.168600,30.168600,4951040
2013-11-04,30.219700,30.283501,29.760000,29.802500,29.802500,5251192
2013-11-05,29.679100,29.896200,29.006599,29.330099,29.330099,8581386
2013-11-06,29.534401,29.815300,29.385401,29.508900,29.508900,6471678
2013-11-07,29.521601,30.389900,29.317301,29.670601,29.670601,11365860
2013-11-08,29.453501,29.811100,29.215200,29.581200,29.581200,7279346
2013-11-11,29.538700,29.696100,29.453501,29.589701,29.589701,4789083
2013-11-12,29.615299,29.772800,29.130100,29.198200,29.198200,6260680
2013-11-13,29.113001,29.202400,28.627800,29.032200,29.032200,7203659
2013-11-14,29.415199,29.436501,28.678900,28.938499,28.938499,6472548
2013-11-15,29.010900,29.070499,28.781000,28.836399,28.836399,6923637
2013-11-18,28.815100,29.291800,28.772499,29.057699,29.057699,6265536
2013-11-19,28.942801,29.032200,28.776800,28.823601,28.823601,5216427
2013-11-20,28.798100,28.959801,28.525700,28.751200,28.751200,4940117
2013-11-21,28.559700,28.866199,28.453300,28.755501,28.755501,5196890
2013-11-22,28.857599,29.087500,28.529900,29.061899,29.061899,6279817
2013-11-25,29.130100,29.708900,29.023600,29.538700,29.538700,7827114
2013-11-26,29.453501,29.708900,29.440800,29.457800,29.457800,4856995
2013-11-27,29.462000,29.696100,29.304600,29.483299,29.483299,3845662
2013-11-28,29.470600,29.989799,29.462000,29.879200,29.879200,5058142
2013-11-29,29.943001,30.372900,29.887699,30.211100,30.211100,5856250
2013-12-02,30.223900,30.389900,30.083500,30.100500,30.100500,5123027
2013-12-03,30.049400,30.062201,29.517401,29.517401,29.517401,7073231
2013-12-04,29.525900,29.598200,28.772499,29.227900,29.227900,8168354
2013-12-05,29.066200,29.300301,28.623600,28.725700,28.725700,6546135
2013-12-06,28.900200,29.134300,28.500099,28.959801,28.959801,8107535
2013-12-09,29.113001,29.151300,28.781000,29.027901,29.027901,3885989
2013-12-10,28.998100,29.172600,28.623600,28.640600,28.640600,6167411
2013-12-11,28.602301,28.755501,28.427799,28.500099,28.500099,5598104
2013-12-12,28.355400,28.410700,28.104300,28.236200,28.236200,5712380
2013-12-13,28.236200,28.495899,28.108500,28.202200,28.202200,4254763
2013-12-16,28.146799,28.844900,28.121300,28.649099,28.649099,6788845
2013-12-17,28.610800,28.678900,28.253300,28.283001,28.283001,5581022
2013-12-18,28.346901,28.431999,28.040400,28.125601,28.125601,9115978
2013-12-19,28.517099,28.870399,28.338400,28.534201,28.534201,8402383
2013-12-20,28.691700,29.023600,28.555500,28.942801,28.942801,14915516
2013-12-23,29.198200,29.296000,29.032200,29.270500,29.270500,4222570
2013-12-27,29.270500,29.594000,29.270500,29.483299,29.483299,3908347
2013-12-30,29.538700,29.683399,29.440800,29.517401,29.517401,2605210
2014-01-02,29.517401,29.777000,28.955500,29.019400,29.019400,6964847
2014-01-03,29.155600,29.410999,28.951300,29.283300,29.283300,5344934
2014-01-06,29.240700,29.611000,29.181101,29.381201,29.381201,4768037
2014-01-07,29.402500,30.415400,29.402500,30.270700,30.270700,9363207
2014-01-08,30.475000,31.139000,30.402700,30.875099,30.875099,11376352
2014-01-09,30.887899,31.045401,30.338800,30.785700,30.785700,10545669
2014-01-10,30.960300,31.385900,30.802799,31.356100,31.356100,9705611
2014-01-13,31.922199,32.828800,31.900900,32.828800,32.828800,16084276
2014-01-14,32.228600,32.981998,32.100899,32.981998,32.981998,8846102
2014-01-15,33.199100,34.037601,33.113899,34.012001,34.012001,12448386
2014-01-16,34.033298,34.050301,33.548100,33.680000,33.680000,9284572
2014-01-17,33.565102,33.978001,33.416100,33.488499,33.488499,9722400
2014-01-20,31.964701,32.398899,31.454000,31.675301,31.675301,19665327
2014-01-21,31.666800,32.347801,31.666800,32.024300,32.024300,8917948
2014-01-22,32.024300,32.215900,31.539101,31.854099,31.854099,7008333
2014-01-23,31.581699,32.386101,31.564600,31.866800,31.866800,8958379
2014-01-24,31.939199,32.058399,31.083700,31.322001,31.322001,10713683
2014-01-27,31.236900,31.649799,30.985800,31.173100,31.173100,7987681
2014-01-28,31.496500,31.739100,31.207100,31.390100,31.390100,5898496
2014-01-29,31.751900,32.002998,30.687901,31.164600,31.164600,9995282
2014-01-30,31.156000,31.573200,31.011299,31.428400,31.428400,6845128
2014-01-31,31.070900,31.092199,30.028099,30.551600,30.551600,13697493
2014-02-03,30.492100,30.645300,29.845100,29.981300,29.981300,10492989
2014-02-04,29.538700,29.955799,29.236500,29.721701,29.721701,12778507
2014-02-05,29.734400,30.249500,29.559900,29.913200,29.913200,10475234
2014-02-06,30.032400,30.568701,29.806801,30.406900,30.406900,12425069
2014-02-07,30.555901,30.572901,30.023899,30.155800,30.155800,9939383
2014-02-10,30.347300,30.347300,29.806801,29.891899,29.891899,7923257
2014-02-11,30.006800,30.253700,29.917500,30.223900,30.223900,7131864
2014-02-12,30.347300,30.845301,30.249500,30.568701,30.568701,10116546
2014-02-13,30.441000,30.585699,30.002600,30.432501,30.432501,8458209
2014-02-14,30.645300,30.747400,30.177099,30.377100,30.377100,8047445
2014-02-17,30.504801,30.526100,30.223900,30.385700,30.385700,4493817
2014-02-18,30.773001,30.773001,30.398399,30.560200,30.560200,5719195
2014-02-19,30.730400,30.943199,30.160101,30.270700,30.270700,7645332
2014-02-20,29.917500,30.023899,29.623800,30.006800,30.006800,8722339
2014-02-21,30.164301,30.168600,29.764200,29.989799,29.989799,5144777
2014-02-24,29.994101,30.385700,29.870600,30.385700,30.385700,5239486
2014-02-25,30.219700,30.389900,30.019600,30.266500,30.266500,5011375
2014-02-26,30.194099,30.338800,29.794001,29.845100,29.845100,5691446
2014-02-27,29.700399,29.896200,29.479099,29.794001,29.794001,7648966
2014-02-28,29.836599,30.049400,29.594000,29.998301,29.998301,6088061
2014-03-03,29.368401,29.645100,29.057699,29.074699,29.074699,9354019
2014-03-04,29.427999,29.811100,29.172600,29.534401,29.534401,7965115
2014-03-05,29.504601,29.738701,29.287500,29.325800,29.325800,5966669
2014-03-06,29.508900,29.887699,29.440800,29.657801,29.657801,5540082
2014-03-07,29.717400,29.777000,28.849100,28.857599,28.857599,8802736
2014-03-10,28.644800,28.985300,28.176600,28.448999,28.448999,9696362
2014-03-11,28.580999,28.598000,28.057501,28.214899,28.214899,6967354
2014-03-12,28.091499,28.214899,27.559500,27.644600,27.644600,10591931
2014-03-13,27.699900,27.776600,26.823099,26.852900,26.852900,11018217
2014-03-14,26.567801,26.823099,26.180401,26.444300,26.444300,16612467
2014-03-17,26.721001,26.972099,26.482599,26.712500,26.712500,7835200
2014-03-18,26.891199,27.444500,26.465599,27.138100,27.138100,10419201
2014-03-19,27.427500,28.014900,27.265800,27.623301,27.623301,10694214
2014-03-20,27.495600,27.772301,27.274300,27.712700,27.712700,8537974
2014-03-21,27.819099,27.887199,27.393499,27.512699,27.512699,12238392
2014-03-24,27.538200,27.670099,26.780600,26.852900,26.852900,9869959
2014-03-25,26.967800,27.542400,26.967800,27.176399,27.176399,7150059
2014-03-26,27.325399,27.627600,27.159401,27.367901,27.367901,6106147
2014-03-27,27.359400,27.385000,26.916800,27.146601,27.146601,6478448
2014-03-28,27.253000,27.559500,27.253000,27.499901,27.499901,5123970
2014-03-31,27.674400,27.951000,27.555201,27.644600,27.644600,6378466
2014-04-01,27.810600,28.415001,27.729700,28.129801,28.129801,7796089
2014-04-02,28.351101,28.606501,28.232000,28.363899,28.363899,6442513
2014-04-03,27.674400,28.244699,27.674400,28.044701,28.044701,10801757
2014-04-04,27.972300,28.346901,27.844700,28.172400,28.172400,7457093
2014-04-07,27.819099,27.912800,27.508400,27.601999,27.601999,6747619
2014-04-08,27.589300,27.636101,27.048700,27.495600,27.495600,5844357
2014-04-09,27.376400,27.691401,27.287100,27.568001,27.568001,5123064
2014-04-10,27.912800,27.912800,27.274300,27.295601,27.295601,6525432
2014-04-11,27.078501,27.299801,26.478399,26.776300,26.776300,11095379
2014-04-14,26.559200,27.010401,26.359200,27.010401,27.010401,7060082
2014-04-15,27.006201,27.035900,26.410299,26.520901,26.520901,6980779
2014-04-16,26.754999,26.852900,26.584801,26.708200,26.708200,5563279
2014-04-17,26.729500,27.257299,26.576300,27.146601,27.146601,7905132
2014-04-22,27.146601,27.559500,26.882700,27.465799,27.465799,5917066
2014-04-23,27.580799,27.597799,27.261499,27.282801,27.282801,4813843
2014-04-24,27.325399,27.606300,26.665600,27.197701,27.197701,7838547
2014-04-25,26.661400,26.840200,26.372000,26.652901,26.652901,9622060
2014-04-28,26.644400,26.870001,26.431601,26.750799,26.750799,6497000
2014-04-29,27.640301,27.644600,27.035900,27.333900,27.333900,9931770
2014-04-30,27.227501,27.231701,26.933800,27.035900,27.035900,6611789
2014-05-02,27.035900,27.087000,26.801901,26.903999,26.903999,4771626
2014-05-05,26.780600,26.789101,26.150600,26.618799,26.618799,6196278
2014-05-06,26.738001,26.789101,25.912300,25.988899,25.988899,9326853
2014-05-07,25.835699,26.065500,25.695200,26.005899,26.005899,6557012
2014-05-08,26.167700,26.580500,26.031500,26.461300,26.461300,7809083
2014-05-09,26.380501,26.563499,26.146400,26.286800,26.286800,4579825
2014-05-12,26.389000,26.631599,26.031500,26.431601,26.431601,5226786
2014-05-13,26.610300,26.767799,26.440100,26.669901,26.669901,5346865
2014-05-14,26.814600,26.865700,26.538000,26.550699,26.550699,4782359
2014-05-15,26.550699,26.754999,26.014400,26.154900,26.154900,8692742
2014-05-16,25.967600,26.197500,25.793100,26.163401,26.163401,7021710
2014-05-19,25.495199,26.257000,25.418600,25.708000,25.708000,18083469
2014-05-20,25.848400,25.988899,25.605801,25.742001,25.742001,8641232
2014-05-21,25.776100,25.976101,25.495199,25.682400,25.682400,7917336
2014-05-22,25.920799,25.920799,25.614300,25.844200,25.844200,7371863
2014-05-23,25.482401,25.622900,25.367500,25.482401,25.482401,6893046
2014-05-26,25.661200,25.742001,25.537701,25.644100,25.644100,3649223
2014-05-27,25.593100,26.010201,25.571800,25.784599,25.784599,6905577
2014-05-28,25.793100,25.920799,25.665400,25.771799,25.771799,5449618
2014-05-29,25.818600,25.869699,25.554800,25.648399,25.648399,3510642
2014-05-30,25.490900,25.495199,25.167400,25.295099,25.295099,10353553
2014-06-02,25.435600,25.495199,25.120600,25.265301,25.265301,5531412
2014-06-03,25.299400,25.320700,24.839701,25.154699,25.154699,6016298
2014-06-04,25.350500,25.401501,25.099300,25.295099,25.295099,6075771
2014-06-05,25.367500,25.563299,24.324699,24.324699,24.324699,34921071
2014-06-06,24.588600,25.213301,24.410101,25.146400,25.146400,26124401
2014-06-09,25.213301,25.342800,25.119600,25.289200,25.289200,6370974
2014-06-10,25.217800,25.262400,25.115200,25.155300,25.155300,8983693
2014-06-11,25.155300,25.168699,24.883101,25.146400,25.146400,10384269
2014-06-12,25.124100,25.195499,24.900900,24.900900,24.900900,8577969
2014-06-13,24.869699,24.936600,24.557301,24.860800,24.860800,9918931
2014-06-16,24.691200,24.780500,24.419001,24.481501,24.481501,10398357
2014-06-17,24.677799,24.677799,24.204800,24.365400,24.365400,13348098
2014-06-18,24.378799,24.530600,24.294100,24.485901,24.485901,12707403
2014-06-19,24.767099,25.146400,24.512699,24.802799,24.802799,18017401
2014-06-20,24.802799,24.909901,24.057501,24.097700,24.097700,44269309
2014-06-23,24.240499,24.298500,23.776400,24.075399,24.075399,12349229
2014-06-24,24.146799,24.177999,23.928101,23.999500,23.999500,7002101
2014-06-25,23.910299,24.035200,23.490801,23.771900,23.771900,11664751
2014-06-26,23.874599,23.910299,22.865999,23.205200,23.205200,18880948
2014-06-27,23.249800,23.504200,23.026699,23.205200,23.205200,7553977
2014-06-30,23.272100,23.325701,22.727699,22.933001,22.933001,9924601
2014-07-01,23.017799,23.142700,22.897301,23.008801,23.008801,6563794
2014-07-02,23.044500,23.178400,22.790199,23.044500,23.044500,6967293
2014-07-03,23.124901,23.727301,22.906200,23.629101,23.629101,13107677
2014-07-04,23.740700,23.740700,23.356899,23.642500,23.642500,8037676
2014-07-07,23.669300,23.722799,23.214100,23.290001,23.290001,8101654
2014-07-08,23.205200,23.294399,22.767900,22.794600,22.794600,11420503
2014-07-09,23.205200,23.294399,22.924000,23.227501,23.227501,11344360
2014-07-10,23.294399,23.294399,22.357300,22.763399,22.763399,14712465
2014-07-11,22.776800,22.910700,22.509001,22.714300,22.714300,7198437
2014-07-14,22.901699,23.374800,22.767900,23.240900,23.240900,9284979
2014-07-15,23.214100,23.959400,23.031200,23.691601,23.691601,14779908
2014-07-16,23.861200,24.218201,23.655899,24.044100,24.044100,10481174
2014-07-17,24.044100,24.146799,23.682699,23.780899,23.780899,8631835
2014-07-18,23.696100,23.923700,23.544300,23.865700,23.865700,10448162
2014-07-21,23.785299,23.812099,23.414900,23.589001,23.589001,8512346
2014-07-22,23.758499,23.856701,23.553301,23.789801,23.789801,6911184
2014-07-23,23.218599,23.709499,23.120399,23.633600,23.633600,12154544
2014-07-24,23.673800,24.097700,23.472900,24.004000,24.004000,10063283
2014-07-25,24.133400,24.490400,23.731800,23.852301,23.852301,9128996
2014-07-28,23.847799,23.905800,23.481899,23.812099,23.812099,8839215
2014-07-29,24.035200,24.164600,23.423800,23.843300,23.843300,11662763
2014-07-30,23.874599,23.905800,23.397100,23.521999,23.521999,10285978
2014-07-31,23.392599,23.392599,22.803600,22.919600,22.919600,14355262
2014-08-01,22.946400,22.973101,22.312700,22.535801,22.535801,14219045
2014-08-04,22.611700,22.660801,22.227900,22.388500,22.388500,9733630
2014-08-05,22.384100,22.401899,21.893200,22.102900,22.102900,12251374
2014-08-06,21.866400,22.089600,21.571899,21.942301,21.942301,10611423
2014-08-07,21.897699,22.401899,21.728100,21.933399,21.933399,11582494
2014-08-08,21.656700,22.111900,21.643299,21.906601,21.906601,9249032
2014-08-11,22.187700,22.250200,21.803900,21.928900,21.928900,7587137
2014-08-12,21.920000,22.241301,21.790600,21.853001,21.853001,6815618
2014-08-13,21.991400,22.245701,21.879801,22.138599,22.138599,6729679
2014-08-14,22.000299,22.209999,21.772699,22.018200,22.018200,8443468
2014-08-15,22.080601,22.326099,21.696800,21.799500,21.799500,11209549
2014-08-18,22.098499,22.107401,21.821800,22.027100,22.027100,6337151
2014-08-19,22.134199,22.263599,22.067200,22.129700,22.129700,4957044
2014-08-20,22.156500,22.227900,21.982500,22.152000,22.152000,4924275
2014-08-21,22.156500,22.473301,22.089600,22.348400,22.348400,6439340
2014-08-22,22.455500,22.745600,22.334999,22.442101,22.442101,8491136
2014-08-25,22.651800,23.017799,22.571501,22.941900,22.941900,7310440
2014-08-26,23.008801,23.464001,22.986500,23.410500,23.410500,9529679
2014-08-27,23.562201,23.928101,23.539900,23.682699,23.682699,10452186
2014-08-28,23.651400,23.749599,23.182899,23.307800,23.307800,9228019
2014-08-29,23.312300,23.455099,23.004400,23.240900,23.240900,6468132
2014-09-01,23.374800,23.374800,22.941900,23.182899,23.182899,4774296
2014-09-02,23.290001,23.459600,23.205200,23.245300,23.245300,5611528
2014-09-03,23.348000,24.012899,23.303400,23.789801,23.789801,12493126
2014-09-04,23.718399,24.320801,23.624701,24.097700,24.097700,14455140
2014-09-05,24.155701,24.369900,24.008400,24.137899,24.137899,8664619
2014-09-08,24.231600,24.285101,24.012899,24.213699,24.213699,5518887
2014-09-09,24.142300,24.334200,23.959400,24.057501,24.057501,5710842
2014-09-10,23.981701,24.320801,23.896900,24.285101,24.285101,6619426
2014-09-11,24.454700,24.517200,24.084299,24.343100,24.343100,7545816
2014-09-12,24.383301,24.450199,24.111099,24.173599,24.173599,5119303
2014-09-15,23.950399,24.164600,23.879000,24.048599,24.048599,5523763
2014-09-16,24.012899,24.012899,23.763000,24.012899,24.012899,5460610
2014-09-17,24.097700,24.227100,24.012899,24.169100,24.169100,4956052
2014-09-18,24.276199,24.767099,24.227100,24.731400,24.731400,11505155
2014-09-19,25.052700,25.257999,24.887600,25.257999,25.257999,33370046
2014-09-22,25.092800,25.235600,25.034800,25.066099,25.066099,7936188
2014-09-23,25.052700,25.066099,24.481501,24.597500,24.597500,8962864
2014-09-24,24.610901,24.927700,24.262800,24.892000,24.892000,8061171
2014-09-25,24.838499,25.021400,24.472500,24.624300,24.624300,7676418
2014-09-26,24.579700,24.789400,24.392200,24.718000,24.718000,7232848
2014-09-29,24.856300,24.892000,24.347601,24.535000,24.535000,6277979
2014-09-30,24.601999,24.869699,24.459200,24.789400,24.789400,6824377
2014-10-01,24.677799,25.003599,24.677799,24.735800,24.735800,6623568
2014-10-02,24.686800,24.753700,23.945999,23.954901,23.954901,12439023
2014-10-06,23.954901,24.543900,23.954901,24.271700,24.271700,8743521
2014-10-07,24.195900,24.195900,23.611300,23.709499,23.709499,8831019
2014-10-08,23.526501,23.771900,23.263201,23.468500,23.468500,8285563
2014-10-09,23.629101,23.651400,22.941900,23.142700,23.142700,11287799
2014-10-10,22.955299,23.084700,22.593800,22.593800,22.593800,12437588
2014-10-13,22.317200,22.656300,22.214500,22.442101,22.442101,9518378
2014-10-14,22.250200,22.562599,22.000299,22.330500,22.330500,9914916
2014-10-15,22.339500,22.343901,21.259501,21.487101,21.487101,14476854
2014-10-16,21.554100,21.625500,20.224199,20.826700,20.826700,24259367
2014-10-17,21.031900,21.504999,20.907000,21.500500,21.500500,16424916
2014-10-20,21.571899,21.759300,21.255100,21.545099,21.545099,9159058
2014-10-21,21.473700,22.209999,21.371099,22.129700,22.129700,11462083
2014-10-22,22.531300,22.531300,22.049400,22.192200,22.192200,7524477
2014-10-23,22.134199,22.531300,21.924400,22.428699,22.428699,8482199
2014-10-24,22.401899,22.522400,22.201099,22.397499,22.397499,8476017
2014-10-27,23.160601,23.205200,21.879801,22.071699,22.071699,12579749
2014-10-28,22.263599,22.598301,22.080601,22.535801,22.535801,7414210
2014-10-29,22.625099,22.656300,21.866400,22.000299,22.000299,11987937
2014-10-30,22.022600,22.125299,21.286301,21.687901,21.687901,13599345
2014-10-31,22.134199,22.321600,21.839600,22.205601,22.205601,10729678
2014-11-03,22.268101,22.419800,22.071699,22.134199,22.134199,6100433
2014-11-04,22.134199,22.348400,21.616501,21.795000,21.795000,8201013
2014-11-05,21.969101,22.227900,21.821800,22.067200,22.067200,6809837
2014-11-06,22.044901,22.486700,21.741501,22.022600,22.022600,11142312
2014-11-07,22.009199,22.009199,21.429100,21.665600,21.665600,8918978
2014-11-10,21.464800,21.683500,21.357700,21.563000,21.563000,6819261
2014-11-11,21.522800,21.665600,21.420200,21.545099,21.545099,5234155
2014-11-12,21.491600,21.527300,21.045300,21.139000,21.139000,8543440
2014-11-13,21.183701,21.402300,20.973900,21.228300,21.228300,7006236
2014-11-14,21.237200,21.362200,21.107800,21.317499,21.317499,4584923
2014-11-17,21.103300,21.616501,21.103300,21.491600,21.491600,5723508
2014-11-18,21.638800,21.902100,21.536200,21.723600,21.723600,5737490
2014-11-19,21.781601,22.027100,21.728100,21.812901,21.812901,6030492
2014-11-20,21.781601,21.808399,21.205999,21.558500,21.558500,7744387
2014-11-21,21.634399,22.308201,21.531700,22.250200,22.250200,17948494
2014-11-24,22.312700,23.004400,22.303801,22.696501,22.696501,12063877
2014-11-25,22.825899,23.513100,22.821400,23.115900,23.115900,12525946
2014-11-26,23.455099,23.589001,23.339100,23.441700,23.441700,10374781
2014-11-27,23.513100,23.575600,23.334600,23.504200,23.504200,5963085
2014-11-28,23.597900,23.624701,23.267700,23.459600,23.459600,5775506
2014-12-01,23.249800,23.370300,22.857100,23.080200,23.080200,7326425
2014-12-02,23.115900,23.499701,23.049000,23.414900,23.414900,7199522
